Protein,MinEnergy,Duration (seconds)
"3CP9.pdbqt_result.txt","-8.5","127.5155993"
"3CPB.pdbqt_result.txt","-8.4","131.4164163"
"3CPC.pdbqt_result.txt","-8.3","132.6978955"
"3CQP.pdbqt_result.txt","-8.3","118.6616631"
"3CQQ.pdbqt_result.txt","-7.5","95.4360102"
"3CYI.pdbqt_result.txt","-7.4","82.3313431"
"3CYW.pdbqt_result.txt","-9.1","79.2132407"
"3CYX.pdbqt_result.txt","-9.4","80.8309419"
"3D1X.pdbqt_result.txt","-10.3","77.3537257"
"3D1Y.pdbqt_result.txt","-8.6","78.3414655"
"3D1Z.pdbqt_result.txt","-9.7","80.7092023"
"3D20.pdbqt_result.txt","-9.7","79.1837591"
"3D3T.pdbqt_result.txt","-8","80.4691836"
"3DJK.pdbqt_result.txt","-11.6","80.6879007"
"3DK1.pdbqt_result.txt","-9.8","84.0712026"
"3DOX.pdbqt_result.txt","-9.2","80.3963538"
"3DPH.pdbqt_result.txt","-8.3","95.6419078"
"3DTW.pdbqt_result.txt","-8","125.929498"
"3EBZ.pdbqt_result.txt","-8.3","82.6964112"
"3EC0.pdbqt_result.txt","-8.4","79.7855165"
"3ECG.pdbqt_result.txt","-8.2","80.595099"
"3ECU.pdbqt_result.txt","-7.9","128.212533"
"3ECV.pdbqt_result.txt","-7.7","126.9544522"
"3ECW.pdbqt_result.txt","-7.9","125.9764468"
"3EFL.pdbqt_result.txt","-8.1","129.9594703"
"3EMP.pdbqt_result.txt","-8","138.5308732"
"3EWH.pdbqt_result.txt","-11.5","83.5759315"
"3FX5.pdbqt_result.txt","-10.6","76.7312186"
"3G4X.pdbqt_result.txt","-7.3","129.7635754"
"3G4Z.pdbqt_result.txt","-7.4","128.0821202"
"3G50.pdbqt_result.txt","-7.1","130.2786801"
"3GGA.pdbqt_result.txt","-8.3","139.6081309"
"3GGU.pdbqt_result.txt","-9","77.0439165"
"3GGV.pdbqt_result.txt","-6.1","146.069695"
"3GGX.pdbqt_result.txt","-8.3","140.4192714"
"3GI4.pdbqt_result.txt","-8.4","82.234051"
"3GI5.pdbqt_result.txt","-8.5","83.9316595"
"3GI6.pdbqt_result.txt","-8.6","81.6062739"
"3GQF.pdbqt_result.txt","-7.7","140.1986813"
"3GTT.pdbqt_result.txt","-7.6","135.8358459"
"3GTV.pdbqt_result.txt","-7.4","146.015999"
"3GZO.pdbqt_result.txt","-7.7","142.7972718"
"3GZP.pdbqt_result.txt","-8.6","122.863887"
"3GZQ.pdbqt_result.txt","-7.2","92.3691927"
"3H2P.pdbqt_result.txt","-7.5","96.9064391"
"3H2Q.pdbqt_result.txt","-7.7","131.4176526"
"3H5B.pdbqt_result.txt","-8.6","82.1463467"
"3H93.pdbqt_result.txt","-8.9","82.1880338"
"3HFF.pdbqt_result.txt","-7.1","80.1210912"
"3HNG.pdbqt_result.txt","-12.8","81.0572445"
"3HOG.pdbqt_result.txt","-7.7","83.6863673"
"3HVP.pdbqt_result.txt","-8.6","87.9973412"
"3HVS.pdbqt_result.txt","-8.2","109.7853335"
"3HVV.pdbqt_result.txt","-9","81.7214366"
"3HVX.pdbqt_result.txt","-7.4","128.1383663"
"3HW7.pdbqt_result.txt","-7.9","99.7190806"
"3HY2.pdbqt_result.txt","-8","114.2183195"
"3HYF.pdbqt_result.txt","-7.9","79.2329732"
"3I43.pdbqt_result.txt","-8.2","107.9615865"
"3I6O.pdbqt_result.txt","-9.9","75.8209683"
"3I7E.pdbqt_result.txt","-8.5","79.7099095"
"3I8W.pdbqt_result.txt","-8.3","85.3354291"
"3I97.pdbqt_result.txt","-7.6","111.0647686"
"3IG1.pdbqt_result.txt","-8.9","128.1112979"
"3IRX.pdbqt_result.txt","-11","131.7222182"
"3IS9.pdbqt_result.txt","-11.4","133.1365623"
"3IXO.pdbqt_result.txt","-7.9","79.0673241"
"3JVW.pdbqt_result.txt","-9","83.0398859"
"3JVY.pdbqt_result.txt","-9.3","82.1920985"
"3JW2.pdbqt_result.txt","-8.9","82.3209956"
"3K4V.pdbqt_result.txt","-8.9","105.0400976"
"3K51.pdbqt_result.txt","-8.2","119.9030992"
"3K91.pdbqt_result.txt","-8.1","89.32152"
"3KBE.pdbqt_result.txt","-9.5","83.4855725"
"3KBF.pdbqt_result.txt","-8","83.8514305"
"3KDB.pdbqt_result.txt","-9","80.4540611"
"3KDC.pdbqt_result.txt","-9.5","77.9333268"
"3KDD.pdbqt_result.txt","-9.7","80.4906471"
"3KF0.pdbqt_result.txt","-8.1","80.3072665"
"3KFN.pdbqt_result.txt","-7.7","82.435092"
"3KFP.pdbqt_result.txt","-7.9","78.7529737"
"3KFR.pdbqt_result.txt","-8","79.2115351"
"3KFS.pdbqt_result.txt","-8.1","79.2903603"
"3KH3.pdbqt_result.txt","-6.8","145.2110984"
"3KH4.pdbqt_result.txt","-7.7","133.1931748"
"3KM1.pdbqt_result.txt","-7.4","92.7872741"
"3KT2.pdbqt_result.txt","-10.1","79.6395518"
"3KT5.pdbqt_result.txt","-10.1","79.1680614"
"3KVQ.pdbqt_result.txt","-6.1","96.5861816"
"3L9E.pdbqt_result.txt","-7.3","134.0378145"
"3L9Y.pdbqt_result.txt","-8","92.3833417"
"3LP2.pdbqt_result.txt","-8.4","129.4601694"
"3LTV.pdbqt_result.txt","-7.3","135.4254055"
"3LZS.pdbqt_result.txt","-8.1","78.7751232"
"3LZU.pdbqt_result.txt","-8.3","78.3898171"
"3M9F.pdbqt_result.txt","-8.1","81.6861009"
"3MI8.pdbqt_result.txt","-8","101.678483"
"3MKG.pdbqt_result.txt","-7.5","91.3280317"
"3MNG.pdbqt_result.txt","-7.3","90.0231688"
"3MWS.pdbqt_result.txt","-9.9","83.1357001"
"3N3I.pdbqt_result.txt","-10.4","77.9047015"
"3NDT.pdbqt_result.txt","-8.5","107.947845"
"3NDU.pdbqt_result.txt","-9.3","100.7809245"
"3NDW.pdbqt_result.txt","-8.1","81.143829"
"3NDX.pdbqt_result.txt","-9.2","79.9304072"
"3NLS.pdbqt_result.txt","-9","83.3892578"
"3NU3.pdbqt_result.txt","-10.6","79.7177368"
"3NU4.pdbqt_result.txt","-8.6","81.9776079"
"3NU5.pdbqt_result.txt","-9.6","82.354709"
"3NU6.pdbqt_result.txt","-9.1","81.6801967"
"3NU9.pdbqt_result.txt","-8.8","82.545662"
"3NUJ.pdbqt_result.txt","-8.9","79.377961"
"3NUO.pdbqt_result.txt","-8.7","80.4386524"
"3O99.pdbqt_result.txt","-8.7","82.2845511"
"3O9A.pdbqt_result.txt","-8.8","81.2013324"
"3O9B.pdbqt_result.txt","-8.6","83.5580692"
"3O9C.pdbqt_result.txt","-8.7","81.6517596"
"3O9D.pdbqt_result.txt","-8.6","81.8395086"
"3O9E.pdbqt_result.txt","-8.6","81.4976052"
"3O9F.pdbqt_result.txt","-8.9","81.3016226"
"3O9G.pdbqt_result.txt","-8.9","80.5707045"
"3O9H.pdbqt_result.txt","-8.6","83.4819521"
"3O9I.pdbqt_result.txt","-8.8","81.8617557"
"3OK9.pdbqt_result.txt","-11.3","74.092131"
"3OQ7.pdbqt_result.txt","-8.1","87.7588133"
"3OQA.pdbqt_result.txt","-8.1","89.3908567"
"3OQD.pdbqt_result.txt","-8.3","94.1420192"
"3OTS.pdbqt_result.txt","-7.8","84.7509576"
"3OTY.pdbqt_result.txt","-8.6","86.9781985"
"3OU1.pdbqt_result.txt","-7.9","83.404646"
"3OU3.pdbqt_result.txt","-7.4","84.126121"
"3OU4.pdbqt_result.txt","-7.4","85.6255507"
"3OUA.pdbqt_result.txt","-7.9","85.3290998"
"3OUB.pdbqt_result.txt","-7.6","85.5151076"
"3OUC.pdbqt_result.txt","-7.8","85.651421"
"3OUD.pdbqt_result.txt","-7.5","86.1554821"
"3OXC.pdbqt_result.txt","-9.2","79.4193259"
"3OY4.pdbqt_result.txt","-8.1","81.5789507"
"3P9W.pdbqt_result.txt","-6.7","137.5939909"
"3PHV.pdbqt_result.txt","-7.4","91.2371359"
"3PJ6.pdbqt_result.txt","-9.4","84.0436352"
"3PSU.pdbqt_result.txt","-8.8","79.892162"
"3PU7.pdbqt_result.txt","-7.7","99.4349048"
"3PWM.pdbqt_result.txt","-8.4","78.8281551"
"3PWR.pdbqt_result.txt","-8.5","80.5140221"
"3QAA.pdbqt_result.txt","-9.4","75.6167751"
"3QBF.pdbqt_result.txt","-8.8","79.3357106"
"3QIH.pdbqt_result.txt","-9.2","79.8767839"
"3QN8.pdbqt_result.txt","-8.9","78.1457"
"3QP0.pdbqt_result.txt","-8.6","78.699286"
"3QPJ.pdbqt_result.txt","-8.3","80.8501661"
"3QQD.pdbqt_result.txt","-7.2","92.7014034"
"3QRM.pdbqt_result.txt","-8.7","76.9887743"
"3QRO.pdbqt_result.txt","-8.5","78.4683116"
"3QRS.pdbqt_result.txt","-8.8","80.3831393"
"3QTK.pdbqt_result.txt","-7.6","130.8460523"
"3R0W.pdbqt_result.txt","-8.4","84.5429439"
"3R0Y.pdbqt_result.txt","-8.7","85.7469981"
"3R4B.pdbqt_result.txt","-8.9","85.9818354"
"3S0P.pdbqt_result.txt","-7.5","139.9798593"
"3S1B.pdbqt_result.txt","-6.8","99.6981063"
"3S1K.pdbqt_result.txt","-7.2","130.6564001"
"3S35.pdbqt_result.txt","-8.2","128.0699291"
"3S36.pdbqt_result.txt","-7.4","122.9060181"
"3S37.pdbqt_result.txt","-7.7","128.5446532"
"3S43.pdbqt_result.txt","-9","79.931475"
"3S45.pdbqt_result.txt","-8.5","81.4184101"
"3S53.pdbqt_result.txt","-9.4","81.1858166"
"3S54.pdbqt_result.txt","-8.7","80.6615921"
"3S56.pdbqt_result.txt","-8.4","80.4898033"
"3S85.pdbqt_result.txt","-7.9","143.0814217"
"3SA3.pdbqt_result.txt","-8.2","79.7343783"
"3SA4.pdbqt_result.txt","-8.4","83.2220564"
"3SA5.pdbqt_result.txt","-8.5","81.8237294"
"3SA6.pdbqt_result.txt","-8.6","83.7399789"
"3SA7.pdbqt_result.txt","-8.5","81.2006248"
"3SA8.pdbqt_result.txt","-8.7","80.5232481"
"3SA9.pdbqt_result.txt","-8.2","81.0029722"
"3SAA.pdbqt_result.txt","-8.3","84.1738972"
"3SAB.pdbqt_result.txt","-8.3","82.217889"
"3SAC.pdbqt_result.txt","-8.8","84.1147931"
"3SBC.pdbqt_result.txt","-6.7","148.8829319"
"3SO9.pdbqt_result.txt","-7.9","80.4559508"
"3SPK.pdbqt_result.txt","-8.8","81.794758"
"3ST5.pdbqt_result.txt","-8.8","80.0267607"
"3T11.pdbqt_result.txt","-7.7","83.744717"
"3T3C.pdbqt_result.txt","-8.5","82.5394369"
"3TH9.pdbqt_result.txt","-8.2","83.6910145"
"3TJB.pdbqt_result.txt","-8.4","135.7680002"
"3TJF.pdbqt_result.txt","-8.4","141.1100918"
"3TJG.pdbqt_result.txt","-8.3","137.8811976"
"3TJJ.pdbqt_result.txt","-8.3","139.1109131"
"3TJK.pdbqt_result.txt","-8.2","146.5891645"
"3TKG.pdbqt_result.txt","-9.2","107.9645593"
"3TKP.pdbqt_result.txt","-7.4","147.0611643"
"3TKQ.pdbqt_result.txt","-9.8","143.0049545"
"3TKR.pdbqt_result.txt","-8.2","144.3847819"
"3TKS.pdbqt_result.txt","-7.2","146.7188824"
"3TKW.pdbqt_result.txt","-9.2","77.0024608"
"3TL9.pdbqt_result.txt","-9.3","79.3034135"
"3TLH.pdbqt_result.txt","-8","81.0269701"
"3TOF.pdbqt_result.txt","-8.2","84.2378076"
"3TOG.pdbqt_result.txt","-8.1","121.173788"
"3TOH.pdbqt_result.txt","-8.9","82.4154089"
"3TTP.pdbqt_result.txt","-8.6","80.6460343"
"3U6J.pdbqt_result.txt","-12.1","82.5485388"
"3U71.pdbqt_result.txt","-8.4","88.7078394"
"3U7S.pdbqt_result.txt","-8.7","81.9245047"
"3UCB.pdbqt_result.txt","-9","81.1580386"
"3UF3.pdbqt_result.txt","-8.6","82.4005398"
"3UHL.pdbqt_result.txt","-8.1","105.5639701"
"3UPJ.pdbqt_result.txt","-8.3","79.1917847"
"3V2A.pdbqt_result.txt","-7.7","115.2569193"
"3V6B.pdbqt_result.txt","-6.3","127.2758318"
"3VF5.pdbqt_result.txt","-10.1","80.0644519"
"3VF7.pdbqt_result.txt","-9.3","80.2918965"
"3VFA.pdbqt_result.txt","-8.7","84.8888233"
"3VFB.pdbqt_result.txt","-8.6","78.8938714"
"3VHE.pdbqt_result.txt","-11.7","80.6805899"
"3VHK.pdbqt_result.txt","-10.6","81.7167379"
"3VID.pdbqt_result.txt","-10.4","80.8282217"
"3VNT.pdbqt_result.txt","-10.6","80.4905863"
"3VO3.pdbqt_result.txt","-9.6","81.1283482"
"3VWU.pdbqt_result.txt","-7.1","146.559501"
"3VWV.pdbqt_result.txt","-8.9","86.7547514"
"3W6S.pdbqt_result.txt","-10.1","130.749438"
"3W6X.pdbqt_result.txt","-7.1","154.4430807"
"3W8J.pdbqt_result.txt","-7.4","97.7090088"
"3W91.pdbqt_result.txt","-10.7","129.5482895"
"3WZD.pdbqt_result.txt","-9.2","82.364323"
"3WZE.pdbqt_result.txt","-12.3","80.7062365"
"3ZPS.pdbqt_result.txt","-8.4","80.7336964"
"3ZPT.pdbqt_result.txt","-8.4","80.6437319"
"3ZPU.pdbqt_result.txt","-8.5","80.8718307"
"4A4Q.pdbqt_result.txt","-8.5","82.5237327"
"4A6B.pdbqt_result.txt","-8.6","79.8240632"
"4A6C.pdbqt_result.txt","-8.5","81.4489133"
"4A7G.pdbqt_result.txt","-8.7","96.4726135"
"4A7Q.pdbqt_result.txt","-8","93.602973"
"4A7S.pdbqt_result.txt","-9.3","93.6527959"
"4A7T.pdbqt_result.txt","-10.1","89.9188525"
"4A7U.pdbqt_result.txt","-7.9","96.7527859"
"4A7V.pdbqt_result.txt","-7.8","98.3151741"
"4AG8.pdbqt_result.txt","-9.9","81.0694889"
"4AGC.pdbqt_result.txt","-9.2","82.9290784"
"4AGD.pdbqt_result.txt","-9.4","82.4095922"
"4ASD.pdbqt_result.txt","-10.9","80.8290314"
"4ASE.pdbqt_result.txt","-11.5","81.7671693"
"4B6G.pdbqt_result.txt","-9.2","121.7985885"
"4BR6.pdbqt_result.txt","-7.7","130.4355607"
"4BSJ.pdbqt_result.txt","-7.5","104.6069255"
"4BSK.pdbqt_result.txt","-8.4","121.0371171"
"4CKV.pdbqt_result.txt","-7.9","88.6989034"
"4CL7.pdbqt_result.txt","-7.1","130.3577746"
"4COE.pdbqt_result.txt","-8.3","80.910068"
"4CP7.pdbqt_result.txt","-8.8","80.5110796"
"4CPQ.pdbqt_result.txt","-8.6","81.2390342"
"4CPR.pdbqt_result.txt","-8.7","82.4263032"
"4CPS.pdbqt_result.txt","-8.7","81.2702093"
"4CPT.pdbqt_result.txt","-8.8","81.0274298"
"4CPU.pdbqt_result.txt","-8.5","81.2658848"
"4CPW.pdbqt_result.txt","-8.8","82.7065739"
"4CPX.pdbqt_result.txt","-8.2","81.7955301"
"4D73.pdbqt_result.txt","-7.6","107.5776678"
"4DBN.pdbqt_result.txt","-9.5","117.3433082"
"4DEQ.pdbqt_result.txt","-7.8","119.4080826"
"4DFG.pdbqt_result.txt","-10.5","76.0856731"
"4DJO.pdbqt_result.txt","-9.1","79.4394719"
"4DJP.pdbqt_result.txt","-8.5","81.9319025"
"4DJQ.pdbqt_result.txt","-8.9","80.6641575"
"4DJR.pdbqt_result.txt","-8.7","80.7018846"
"4DQB.pdbqt_result.txt","-8.6","82.0894137"
"4DQC.pdbqt_result.txt","-9","81.5266906"
"4DQE.pdbqt_result.txt","-9.1","81.5443899"
"4DQF.pdbqt_result.txt","-8.6","82.2257845"
"4DQG.pdbqt_result.txt","-8.7","83.0997431"
"4DQH.pdbqt_result.txt","-8.6","82.0297703"
"4DSQ.pdbqt_result.txt","-7.2","127.1562037"
"4DSR.pdbqt_result.txt","-7","138.5565808"
"4DSS.pdbqt_result.txt","-7.1","109.0171166"
"4E43.pdbqt_result.txt","-8.6","80.8919648"
"4EJ8.pdbqt_result.txt","-8.5","91.0940293"
"4EJD.pdbqt_result.txt","-9.4","82.1035059"
"4EJK.pdbqt_result.txt","-7.5","80.6381606"
"4EJL.pdbqt_result.txt","-8.2","80.9798545"
"4EKZ.pdbqt_result.txt","-9","89.3680431"
"4EL1.pdbqt_result.txt","-8","139.7416301"
"4EMX.pdbqt_result.txt","-9.9","149.4212715"
"4EO3.pdbqt_result.txt","-8.5","102.1152024"
"4EP2.pdbqt_result.txt","-11.2","81.8967169"
"4EP3.pdbqt_result.txt","-10.6","84.5288708"
"4EPJ.pdbqt_result.txt","-10.7","84.5606366"
"4EQ0.pdbqt_result.txt","-10.3","84.4633055"
"4EQJ.pdbqt_result.txt","-20.1","86.0555865"
"4EYR.pdbqt_result.txt","-7.6","84.9508685"
"4F73.pdbqt_result.txt","-8.6","83.2677975"
"4F74.pdbqt_result.txt","-8.4","84.2276949"
"4F75.pdbqt_result.txt","-9.2","79.434567"
"4F76.pdbqt_result.txt","-8.6","82.0868715"
"4FAE.pdbqt_result.txt","-8.1","82.0817531"
"4FAF.pdbqt_result.txt","-8.2","84.3119412"
"4FC0.pdbqt_result.txt","-10.6","114.3448431"
"4FE6.pdbqt_result.txt","-8.6","80.1954507"
"4FL8.pdbqt_result.txt","-9.2","79.8434919"
"4FLG.pdbqt_result.txt","-9.2","80.3961389"
"4FM6.pdbqt_result.txt","-8.8","81.4563398"
"4FX9.pdbqt_result.txt","-10.5","126.3713667"
"4GB2.pdbqt_result.txt","-8.3","82.6630549"
"4GLN.pdbqt_result.txt","-1.1","140.7384511"
"4GLS.pdbqt_result.txt","-2.4","139.9964444"
"4GLU.pdbqt_result.txt","-1.6","138.1301335"
"4GVM.pdbqt_result.txt","-7.7","81.2903301"
"4GW6.pdbqt_result.txt","-7.7","80.9773328"
"4GXZ.pdbqt_result.txt","-8","125.2873506"
"4GYE.pdbqt_result.txt","-7.8","81.0348628"
"4GZF.pdbqt_result.txt","-8","79.686437"
"4H3E.pdbqt_result.txt","-7.6","106.1623601"
"4H86.pdbqt_result.txt","-7.5","85.442351"
"4HDB.pdbqt_result.txt","-9.7","77.2014747"
"4HDF.pdbqt_result.txt","-9.5","76.1650918"
"4HDP.pdbqt_result.txt","-9.8","76.2525438"
"4HE9.pdbqt_result.txt","-11.4","74.2355013"
"4HEG.pdbqt_result.txt","-9.8","74.9842783"
"4HLA.pdbqt_result.txt","-8.2","79.8965876"
"4HVP.pdbqt_result.txt","-8.3","84.3241141"
"4I8W.pdbqt_result.txt","-8.3","80.9371671"
"4I8Z.pdbqt_result.txt","-8.6","80.2556126"
"4ID1.pdbqt_result.txt","-8","81.7160323"
"4IFV.pdbqt_result.txt","-9.7","135.4021909"
"4J54.pdbqt_result.txt","-8.8","79.8430808"
"4J55.pdbqt_result.txt","-9.2","83.3995766"
"4J5J.pdbqt_result.txt","-8.6","81.5888089"
"4JMU.pdbqt_result.txt","-9.1","83.1399607"
"4K2D.pdbqt_result.txt","-9.5","82.5640896"
"4K4P.pdbqt_result.txt","-7.9","81.54499"
"4K4Q.pdbqt_result.txt","-8.1","81.0137906"
"4K4R.pdbqt_result.txt","-8.2","81.8309439"
"4K7I.pdbqt_result.txt","-7.3","132.8824658"
"4K7N.pdbqt_result.txt","-7.2","133.3325124"
"4K7O.pdbqt_result.txt","-7.1","135.9104306"
"4KB9.pdbqt_result.txt","-9.5","77.9550998"
"4KPR.pdbqt_result.txt","-9.7","154.0996656"
"4KZN.pdbqt_result.txt","-7.5","83.2601022"
"4L0U.pdbqt_result.txt","-7.4","146.1308469"
"4L0W.pdbqt_result.txt","-7.3","85.9127953"
"4L1A.pdbqt_result.txt","-7.8","85.0079126"
"4LL3.pdbqt_result.txt","-8.6","79.5252879"
"4M0Q.pdbqt_result.txt","-8.2","119.1724466"
"4M8X.pdbqt_result.txt","-8","82.1049747"
"4M8Y.pdbqt_result.txt","-7.7","81.9348258"
"4MC1.pdbqt_result.txt","-8.1","82.7273641"
"4MC2.pdbqt_result.txt","-8.2","83.8107687"
"4MC6.pdbqt_result.txt","-8.2","81.7348687"
"4MC9.pdbqt_result.txt","-8.3","78.719025"
"4MCM.pdbqt_result.txt","-7.4","147.0031685"
"4MCN.pdbqt_result.txt","-7.5","92.6411232"
"4MH2.pdbqt_result.txt","-7.9","149.9517521"
"4MH3.pdbqt_result.txt","-7.8","148.6063755"
"4MMM.pdbqt_result.txt","-8.2","121.3442425"
"4N3T.pdbqt_result.txt","-8.5","79.2054424"
"4N3U.pdbqt_result.txt","-8.2","80.7001999"
"4NCQ.pdbqt_result.txt","-7.6","131.6035298"
"4NJS.pdbqt_result.txt","-8.1","128.3080615"
"4NJT.pdbqt_result.txt","-8.1","124.8489575"
"4NJU.pdbqt_result.txt","-8.1","126.1158549"
"4NJV.pdbqt_result.txt","-7.9","123.5728323"
"4NKK.pdbqt_result.txt","-8.2","96.4903058"
"4NPT.pdbqt_result.txt","-9","88.850155"
"4NPU.pdbqt_result.txt","-8.6","85.7399146"
"4OBD.pdbqt_result.txt","-8","118.5822646"
"4OBF.pdbqt_result.txt","-8.6","111.2111725"
"4OBG.pdbqt_result.txt","-7.9","118.7828755"
"4OBH.pdbqt_result.txt","-8.1","121.4070593"
"4OBJ.pdbqt_result.txt","-8","81.6261186"
"4OBK.pdbqt_result.txt","-7.9","82.7817057"
"4OWY.pdbqt_result.txt","-7.4","125.1950282"
"4PHV.pdbqt_result.txt","-8.4","84.3485472"
"4Q1W.pdbqt_result.txt","-8.8","83.179186"
"4Q1X.pdbqt_result.txt","-8.5","84.2521658"
"4Q1Y.pdbqt_result.txt","-8.7","81.8070021"
"4Q5M.pdbqt_result.txt","-10.1","78.8852121"
"4QAF.pdbqt_result.txt","-7.9","134.8187419"
"4QDQ.pdbqt_result.txt","-8.9","125.3818606"
"4QDR.pdbqt_result.txt","-8","81.9195013"
"4QDS.pdbqt_result.txt","-8.4","112.8033534"
"4QGI.pdbqt_result.txt","-8.7","83.1023407"
"4QJ2.pdbqt_result.txt","-8","116.6970324"
"4QJ6.pdbqt_result.txt","-10.1","93.0729789"
"4QJ7.pdbqt_result.txt","-8.8","108.303978"
"4QJ8.pdbqt_result.txt","-7.8","114.2294209"
"4QJ9.pdbqt_result.txt","-8.7","78.9856718"
"4QJA.pdbqt_result.txt","-9.4","84.8882122"
"4QLH.pdbqt_result.txt","-10","82.2530025"
"4RN5.pdbqt_result.txt","-7.5","81.8832129"
"4RQX.pdbqt_result.txt","-7.9","138.0797109"
"4RVI.pdbqt_result.txt","-8","124.0840712"
"4RVJ.pdbqt_result.txt","-8.1","125.4824211"
"4RVX.pdbqt_result.txt","-8.3","102.7131052"
"4TVG.pdbqt_result.txt","-7.9","80.7572469"
"4TVH.pdbqt_result.txt","-8.2","81.3575166"
"4TVK.pdbqt_result.txt","-10.2","86.6883711"
"4U7Q.pdbqt_result.txt","-8.2","80.7857306"
"4U7V.pdbqt_result.txt","-8.2","82.8605728"
"4U8W.pdbqt_result.txt","-10.2","78.2871951"
"4UPJ.pdbqt_result.txt","-8.1","81.038286"
"4USN.pdbqt_result.txt","-8.9","147.8607462"
"4UY5.pdbqt_result.txt","-10.5","81.4630529"
"4UY6.pdbqt_result.txt","-8.2","85.9883068"
"4UY7.pdbqt_result.txt","-9.8","129.2977679"
"4WPB.pdbqt_result.txt","-6.8","89.6279074"
"4YE3.pdbqt_result.txt","-11.6","72.3304761"
"4YHQ.pdbqt_result.txt","-11.4","77.9484215"
"4YOA.pdbqt_result.txt","-8.3","86.3807785"
"4YOB.pdbqt_result.txt","-8.2","92.7900471"
"4Z0H.pdbqt_result.txt","-10","122.1577947"
"4Z4X.pdbqt_result.txt","-8","86.0604677"
"4Z50.pdbqt_result.txt","-8.3","105.6673151"
"4ZFF.pdbqt_result.txt","-7.1","151.2805904"
"4ZIP.pdbqt_result.txt","-9.5","83.4511179"
"4ZLS.pdbqt_result.txt","-8.5","83.591275"
"4ZN0.pdbqt_result.txt","-9","133.4298566"
"5ABD.pdbqt_result.txt","-7.4","112.0635964"
"5AGZ.pdbqt_result.txt","-8.8","81.8538755"
"5AH6.pdbqt_result.txt","-8.2","81.0513853"
"5AH7.pdbqt_result.txt","-8.5","84.5995293"
"5AH8.pdbqt_result.txt","-8.5","81.6278464"
"5AH9.pdbqt_result.txt","-8.4","80.774678"
"5AHA.pdbqt_result.txt","-8.5","80.4230798"
"5AHB.pdbqt_result.txt","-8.2","82.723897"
"5AHC.pdbqt_result.txt","-8.3","81.2903351"
"5B18.pdbqt_result.txt","-7.6","107.3802699"
"5B8A.pdbqt_result.txt","-7.6","148.5638914"
"5BRY.pdbqt_result.txt","-8.7","78.5927491"
"5BS4.pdbqt_result.txt","-8.4","80.4057532"
"5C7G.pdbqt_result.txt","-7.9","85.4088899"
"5CNW.pdbqt_result.txt","-9.5","90.1590136"
"5CO3.pdbqt_result.txt","-9","91.5161934"
"5COH.pdbqt_result.txt","-8.6","90.6971824"
"5COK.pdbqt_result.txt","-8.1","84.5199193"
"5CON.pdbqt_result.txt","-8.2","81.3106733"
"5COO.pdbqt_result.txt","-8.3","80.9307969"
"5COP.pdbqt_result.txt","-8.2","79.2265127"
"5CU9.pdbqt_result.txt","-7.9","79.2412011"
"5DGU.pdbqt_result.txt","-8.7","79.6395197"
"5DGW.pdbqt_result.txt","-8.6","81.481318"
"5DIK.pdbqt_result.txt","-8.2","98.5838807"
"5DIP.pdbqt_result.txt","-8","80.9215742"
"5DN2.pdbqt_result.txt","-7.6","134.6088629"
"5DQ0.pdbqt_result.txt","-7.9","85.8321814"
"5E59.pdbqt_result.txt","-9","89.3952064"
"5ENU.pdbqt_result.txt","-9.2","109.4199576"
"5EPT.pdbqt_result.txt","-7.8","149.149746"
"5EW3.pdbqt_result.txt","-8.6","140.8167274"
"5FV1.pdbqt_result.txt","-6.6","140.3510671"
"5FV2.pdbqt_result.txt","-7","139.3530662"
"5GIT.pdbqt_result.txt","-8.6","82.0311811"
"5H8X.pdbqt_result.txt","-10.8","87.8843267"
"5HHC.pdbqt_result.txt","-7.5","86.7228809"
"5HHD.pdbqt_result.txt","-7.8","123.9682263"
"5HQP.pdbqt_result.txt","-8","141.9790409"
"5HVP.pdbqt_result.txt","-8","84.823812"
"5IJR.pdbqt_result.txt","-7.1","114.2876484"
"5IJT.pdbqt_result.txt","-7.1","152.0925603"
"5IVQ.pdbqt_result.txt","-8.2","84.228281"
"5IVR.pdbqt_result.txt","-8.3","87.1403384"
"5IVS.pdbqt_result.txt","-8.4","84.2854148"
"5IVT.pdbqt_result.txt","-9.3","80.9542981"
"5IYY.pdbqt_result.txt","-7.3","109.5516347"
"5J1X.pdbqt_result.txt","-7.6","133.8559311"
"5JCG.pdbqt_result.txt","-7.6","150.5497127"
"5JFP.pdbqt_result.txt","-8.6","84.9282728"
"5JFU.pdbqt_result.txt","-8.2","86.295864"
"5JG1.pdbqt_result.txt","-8.6","85.5422027"
"5JGI.pdbqt_result.txt","-8.5","104.1898551"
"5JGQ.pdbqt_result.txt","-8.7","105.5481758"
"5JHK.pdbqt_result.txt","-7.2","112.4981663"
"5K64.pdbqt_result.txt","-7.5","112.916773"
"5K65.pdbqt_result.txt","-7.9","113.4911094"
"5KAO.pdbqt_result.txt","-8.7","81.4947078"
"5KBK.pdbqt_result.txt","-8.8","79.1109592"
"5KBL.pdbqt_result.txt","-8.5","79.4275556"
"5KBM.pdbqt_result.txt","-8","81.3806554"
"5KQX.pdbqt_result.txt","-9.1","82.8010751"
"5KQY.pdbqt_result.txt","-8.4","83.7464997"
"5KQZ.pdbqt_result.txt","-8.5","85.2994051"
